osm_id,latitude,longitude,name,type
1299719648,46.0583277165558,11.2371468544006,CAD bellezza e igiene,profumeria
5732447447,46.0626307676811,11.2350869178772,Salone da Franco,parrucchiera
553752403,46.0605872324473,11.2392604351044,Bar Anderle Cristiana,bar
1224393690,46.0610078569925,11.2388956546783,Delugan Nadia,negozio
7687845025,46.0600400435086,11.2373614311218,Petrol Pergine,stazioneservizio
108153867,46.0859566973921,11.21433198452,Belvedere,pizzeria
1162999085,46.0621245437785,11.2390995025635,Museo della Scuola,museo
402186211,46.0394513775227,11.2348616123199,Ristorante Albergo San Cristoforo,ristorante
445781695,46.0661593171176,11.634349822998,Bellavista,ristorante
6681769764,46.0042057370213,11.6602492332458,Osteria Serafini,bar
11663893936,46.0637995316089,11.2419533729553,Fioreria Lena,negozio
3951298199,46.0599283716303,11.2412667274475,Bono,bar
456556639,46.0667250551193,11.2477684020996,Piscina comunale - Bar A Onda,piscina
247106817,46.0799884606992,11.6398966312408,Kapriol,ristorante
1079845877,46.0673205625415,11.2376189231873,Pi Bar,bar
1081264004,46.0153681699111,11.6360878944397,Bar Alpino,bar
3952792078,46.0609334104038,11.2386918067932,Foto Ottica Fanton,ottico
458708907,46.0571513916192,11.3129138946533,Noleggio Sci Panarotta 2002,noleggiosci
1249248157,46.0641642999978,11.2303018569946,Officina autorizzata Peugeot Nicolini Claudio,automoto
456830729,46.0780534822903,11.2779808044434,Osteria Storica Morelli,ristorante
5759889190,46.0107708318781,11.298269033432,Poli,alimentari
679283979,46.0635724806804,11.2321525812149,Judas Pub,birreria
9311530874,46.0110539852966,11.3024961948395,Biblioteca Levico Terme,biblioteca
1111843220,46.0679383947018,11.2229740619659,Benetton,abbigliamento
11968236746,46.0824889476738,11.5440130233765,Ristorante Al Falco,ristorante
26769363,46.0672610120884,11.2373185157776,Osumi Multiservice,alimentari
26773675,46.0322193235763,11.2474250793457,Foto Gentilini Ivo,negozio
5763168039,46.0113594913066,11.3006186485291,Boivin,ristorante
5763554373,46.0099884267378,11.3009190559387,Ke Pi Kebab,ristorante
92289735,46.115847694466,11.6611289978027,Noleggio Sci Funivie Lagorai,noleggiosci
457185805,46.061275863881,11.2414598464966,1500 Lire Shop,negozio
1620985279,46.0516565799634,11.4565193653107,Osteria del Borgo Wine Bar,pizzeria
5772609368,46.0087365554923,11.3122272491455,Officina Fraizingher,automoto
7687845074,46.0592211111564,11.2372756004333,Pesca Sport Filippi,negoziosport
4146466939,46.0669483711555,11.6521596908569,Bar Al Tastavin,ristorante
5803301423,46.0540541124438,11.4564228057861,Caffè Roma,bar
1111843220,46.0679383947018,11.2229740619659,L.E.D.,negozio
1111843220,46.0679383947018,11.2229740619659,Casanova Christian,negozio
6735858359,46.0635538699072,11.633448600769,Caffè Marconi,bar
458708907,46.0571513916192,11.3129138946533,Panarotta 2002,impiantosciistico
1224361139,46.0623925452463,11.2430477142334,Varotto Thomas,tabacchino
28922411,46.0698960581641,11.2218475341797,Più Gusto srl,prodottitipici
26789155,46.059652913365,11.237940788269,G&L Italia,negozio
373734502,46.0626903231292,11.2398719787598,Centro Ferramenta,ferramenta
26789155,46.0598985924247,11.2379837036133,Pasticceria Milano,gelateria
1111843220,46.0679383947018,11.2229740619659,Lin Ruiqiu,abbigliamento
5748664805,46.0128050334458,11.2987947463989,Non solo pane,alimentari
46128640,46.0681393747573,11.2395286560059,Hobby Fauna,negozioanimali
5808830633,46.080405216398,11.5541625022888,Bar Rododendro,bar
1093852534,46.0450739991775,11.2348508834839,Esso Area di Servizio EST,stazioneservizio
3951262720,46.0608738530605,11.2416315078735,Pizzeria al taglio Macapla,ristorante
5773422153,46.0556027737462,11.4638471603394,Dolomiti,pizzeria
1111843220,46.0679383947018,11.2229740619659,Huang Ziangqun,abbigliamento
3952792063,46.0611939730253,11.2384235858917,Galesso Pavimenti,negozio
4455037006,46.0635166483419,11.2322974205017,Eurospar,alimentari
3951262720,46.0607770722406,11.2416368722916,Cartoleria Bertoldi,cartoleria
85541111,46.0547539936032,11.2362670898438,Eurobrico,negozio
1111843220,46.0679383947018,11.2229740619659,Gamestop,elettronica
6593002908,46.0716526856628,11.4718508720398,Famiglia Cooperativa,alimentari
3952792065,46.0602633865876,11.2387132644653,Farmacia Tognana,farmacia
9630119403,46.0628094338327,11.6340708732605,Bar Milano,bar
23317343,46.0676480888854,11.2273192405701,Pieffe,ferramenta
5763498905,46.0094742687622,11.3026785850525,Bar Turismo,bar
1111843220,46.0679383947018,11.2229740619659,Giunti al Punto,cartoleria
1108392601,46.0488419525058,11.3200807571411,Chalet Panarotta,ristorante
47637539,46.0117022521382,11.3026571273804,Grappa Vettorazzi,prodottitipici
149624843,46.0690028362997,11.6100168228149,Famiglia Cooperativa,alimentari
3952806160,46.0601740494644,11.2406229972839,Mandacarù Onlus,negozio
6587067991,46.0144740660316,11.2665009498596,Famiglia Cooperativa ,alimentari
299963889,46.0563175258533,11.6301870346069,Centro Permanente della Flora e della Fauna Alpina,museo
413316088,46.0649087178029,11.63325548172,Bar Roma,bar
9663644220,46.0650576001593,11.2331986427307,Birreria 700,birreria
1111843220,46.0679383947018,11.2229740619659,Maneo Luca,negozio
478534653,46.0781130210993,11.2056469917297,Bar Muttley,bar
6735363954,46.063531536971,11.6332769393921,Tabacchi Zampiero,cartoleria
3952806167,46.0611344159631,11.2410092353821,Manifatture Valsuganesi,negozio
1224360806,46.0607398488031,11.2404298782349,Tabacchi Sartori Marco,tabacchino
497093888,46.0396077760603,11.2347435951233,Albergo Ristorante Pizzeria Sedran,pizzeria
10110266057,46.0641940769027,11.6330409049988,Non solo pane,alimentari
9630119404,46.0628392114684,11.6340065002441,Da Camillo,gelateria
293869755,46.0604122814716,11.2401831150055,Panificio Maffioletti,alimentari
24695114,46.0642536306644,11.2440991401672,Noi Parrucchieri di Patrizia,parrucchiera
92289735,46.115847694466,11.6611289978027,Chalet Heidi,ristorante
9630119414,46.0625414343885,11.6332769393921,Bar Oratorio,bar
1177908605,46.0678862886421,11.2219548225403,Shop Center Auto,automoto
5994950135,46.0084384867338,11.314480304718,Miravalle,ristorante
3952806167,46.0611716391345,11.2409448623657,Mattivi,abbigliamento
3951277745,46.0605016182093,11.2417280673981,Pintarelli Angela,negozio
28922411,46.0697918496914,11.2215685844421,Paoli Renato,negozio
293868274,46.0610674141913,11.2389063835144,Time Bar,bar
7687845051,46.0609855230265,11.2374901771545,Bar Torrefazione,bar
1111843220,46.0679383947018,11.2229740619659,Dolci Pensieri,alimentari
475037967,46.0561984011446,11.2364387512207,Pirino Elisabetta,giocattoli
293868274,46.0610823034809,11.2388634681702,Orologeria Oreficeria Iori,gioielleria
40551902,46.0835754334804,11.2271475791931,SDAD di Favara Serafina,bar
37470659,46.005055293752,11.2419748306274,Chalet Rosa,pizzeria
5748667834,46.012246194315,11.2996101379395,Al Corso,ristorante
85540804,46.0559303696104,11.2366533279419,Bar Red Roses,bar
38666214,46.0528479134601,11.4549207687378,Birreria Absolut,birreria
2374055690,46.0597124720252,11.2387561798096,Mifro,elettronica
30854675,46.0167316504955,11.2944281101227,Millennium,pizzeria
12300498782,46.0619458754105,11.2416529655457,Al Cristallo,ristorante
11688464982,46.065236258457,11.2366318702698,Caffetteria e Panetteria Da Anita,bar
1299719648,46.058193706119,11.2370610237122,NKD Italia,abbigliamento
518505157,45.9932423039877,11.2606966495514,Piazza Vecchia,birreria
3952792116,46.0611716391345,11.2383484840393,Sinfonia Sara di Trenti Sara,abbigliamento
4941869749,46.0699556057744,11.221182346344,Glamour,parrucchiera
9630119397,46.0624818787798,11.6345000267029,Famiglia Cooperativa,alimentari
5763437350,46.0125665961073,11.298086643219,Taverna die Gonzaga,pizzeria
476323087,46.0658615579458,11.2380480766296,Ortofrutta 2000,alimentari
4214487429,46.0554538658928,11.4722371101379,Centro Benessere Sole e Hammam,wellness
7796945498,46.0695536581579,11.2213110923767,shop Center Ponte Regio,centrocommerciale
9419839436,46.0736474321482,11.4731597900391,Museo Etnografico di Telve di Sopra,museo
8502685467,46.07000026644,11.4784812927246,Museo degli usi e tradizioni di Telve,museo
3951262723,46.0613279761805,11.2424468994141,Al Moro,ristorante
1620985501,46.0507332788279,11.4564871788025,Bar Sport,bar
1254725992,46.0637771987721,11.2418246269226,Hermes Carburanti,stazioneservizio
1111843220,46.0679383947018,11.2229740619659,New foto,negozio
39212484,46.0800479974203,11.2791180610657,Pista da pattinaggio,snowpark
7663564390,46.0555878829789,11.6155314445496,Museo del Moleta,museo
65608580,46.0150254317992,11.2861347198486,Taverna,pizzeria
189146144,46.0659657738386,11.2415885925293,Parrucche di Tomasini Nadia,parrucchiera
1111843220,46.0679383947018,11.2229740619659,Shop Center Valsugana,centrocommerciale
104720384,46.0369712844015,11.2433588504791,Al Faro,ristorante
189146144,46.0657275657945,11.2415885925293,MG di Morelli Gilberto,elettronica
6627414305,46.0650724883729,11.6330409049988,Famiglia Cooperativa ,alimentari
65608577,46.0136246539563,11.2883448600769,Centro Benessere Hotel Sorriso,wellness
456563813,46.0630997650958,11.232168674469,Bar Ristorante Pizzeria Minuetto,pizzeria
26438637,46.0608440743647,11.2292075157166,Tappeti Persiani - Salgoughi Faramarz,negozio
30050116,46.010957117185,11.3067984580994,Mercatino di Natale di Levico Terme,mercato
3952792083,46.0610376356,11.2390351295471,Osler Sport,abbigliamento
466641130,46.0610078569925,11.23703956604,Macchianera,negozio
354933149,46.0114787127063,11.3021421432495,Al Conte ,pizzeria
9816864809,46.0552156124921,11.4701557159424,Bar Esso,stazioneservizio
391300001,46.081298253724,11.2655353546143,Bar Ristorante Al Capriolo,ristorante
39963313,46.0691665947236,11.2548923492432,Da Anna,bar
3234670050,46.0684371216425,11.6255307197571,Bar Figliezzi IP,stazioneservizio
4455040043,46.0641047461398,11.233606338501,Macchine d'Ufficio Anesi Flavio,negozio
152786406,46.0955253651743,11.2906408309937,Museo Pietra Viva,museo
725033426,46.0319660728167,11.2296152114868,Giropizza VIP,pizzeria
149764835,46.0677150826708,11.605532169342,Biblioteca Pieve Tesino,biblioteca
35768062,46.0731710813314,11.238842010498,EdilSartori di Sartori Mario,negozio
3950221148,46.0625786566113,11.2426722049713,Crivellari Cose di Casa ,casalinghi
1532731021,46.053391450831,11.458021402359,Centrale,pizzeria
319776102,46.0162473579629,11.4467239379883,Al Cipriani,ristorante
120210327,46.0284055422385,11.2270402908325,Ortofrutta Eccher Giuliano,alimentari
1111843220,46.0679383947018,11.2229740619659,Parafarmacia,farmacia
6900338758,46.0631742087635,11.2330484390259,D-Più,alimentari
1214892463,46.060784516925,11.241888999939,Moser Michele & C,negozio
40551897,46.0801968389421,11.2066984176636,Sport Garage,automoto
963850608,46.0067990798514,11.3048887252808,El Filò,pizzeria
293866039,46.060114491302,11.2370181083679,Al Box Grisenti Calovi Pneumatici,automoto
6314360243,46.0529968283404,11.4108037948608,Museo della Musica,museo
39915830,46.0574789782963,11.237940788269,Moser Guido Edilizia,ferramenta
92289735,46.115847694466,11.6611289978027,Snowpark LGR Playground,snowpark
1224360570,46.0624372120311,11.2431335449219,Giovannini Luisa,abbigliamento
518505157,45.9935330008773,11.2603425979614,Bar Sporting,bar
1111843220,46.0679383947018,11.2229740619659,Gesim ,negozio
1111843220,46.0679383947018,11.2229740619659,Moda Club,abbigliamento
388561437,45.9894,11.2984,Hotel Paoli - Alla Vedova,pizzeria
11266452738,46.0660104377324,11.5220618247986,Biblioteca Strigno,biblioteca
331155726,46.0509417675302,11.4097952842712,Biblioteca Roncegno Terme,biblioteca
1111843220,46.0679383947018,11.2229740619659,SM Italia,negozio
4397123470,46.0675438761686,11.6052961349487,Bar Sport Da Michelle,bar
7687845079,46.0626456565492,11.2348079681396,Stelle Gemelle,parrucchiera
7687845067,46.0599209268304,11.2374043464661,Tecnodue Pergine,automoto
246429961,46.0163740194964,11.6333198547363,Bar Sport,bar
5748777173,46.0119108881262,11.3007473945618,Hobby e Fantasia,souvenir
497099020,46.0597794754413,11.2394213676453,Giardino di Giada,ristorante
5776482338,46.0532276456111,11.457302570343,Biblioteca Pergine,biblioteca
373734502,46.0626307676811,11.2397861480713,Elettrocentro di Morelli Egidio,elettronica
259094719,46.120964,11.498823,Eghes,wellness
257262806,46.0708339255647,11.4795970916748,Biblioteca Telve,biblioteca
259094719,46.120964,11.498823,Museo Ladino di Fassa,museo
1224393722,46.0593700088511,11.2409448623657,Mercatino di Natale di Pergine Valsugana,mercato
1111843220,46.0679383947018,11.2229740619659,Giocattoli Lucchi,giocattoli
458708907,46.0571513916192,11.3129138946533,Snowpark Panarotta,snowpark
1229989879,46.0514629858429,11.6548204421997,Ai Larici,pizzeria
3951262708,46.0608291850108,11.2418031692505,Oss Elena,negozio
1019897165,46.0041759277763,11.2884521484375,Bandus Braci e Pizza,pizzeria
84787469,46.0692708043767,11.6235780715942,Bici Grill Al Casolin,bar
404291655,46.1061189049888,11.6182994842529,Tavola Calda Bar Malene,ristorante
4331363662,46.0172159387867,11.6356801986694,Conca D'Oro,ristorante
273312591,46.0153532682983,11.6350257396698,Biblioteca Grigno,biblioteca
3951262721,46.0620054315974,11.2430262565613,Abbigliamento all'Angolo,abbigliamento
799244269,46.0115979338491,11.3019704818726,Farmacia Romanese,farmacia
6587068013,46.0146379861584,11.2663722038269,Biblioteca Tenna,biblioteca
390274653,46.0521033330361,11.4632678031921,Bar Stazione,bar
186973065,46.0693899008823,11.2070846557617,Famiglia Cooperativa,alimentari
93614556,45.9853929107847,11.6747760772705,Snack Bar San Giorgio,bar
1249177535,46.0649682707936,11.229829788208,Giochimpara,giocattoli
421689951,46.0559303696104,11.473503112793,Centro Commerciale Le Valli,centrocommerciale
4628585424,46.0412313156805,11.2303876876831,Famiglia Cooperativa,alimentari
3952806161,46.0603452788235,11.2398719787598,Sittoni  Guido,gioielleria
3928764147,46.0538605267274,11.4613902568817,Biblioteca Borgo Valsugana,biblioteca
10148322588,46.0698960581641,11.2227165699005,Motor Shop,automoto
1532671542,46.0533691137842,11.4565408229828,Bar del Borgo,bar
11043104311,46.0071940323158,11.240451335907,Dispensario Farmaceutico ,farmacia
679283979,46.0634124278255,11.2327587604523,Valsugana,pizzeria
2412419054,45.9924894664837,11.2615442276001,Ufficio APT Valsugana - Caldonazzo,info
4455037005,46.0637771987721,11.2321901321411,Giga Shop Computer,elettronica
1111843220,46.0679383947018,11.2229740619659,Tobia Bar,bar
7796945497,46.0697174149476,11.2213325500488,Mister X,birreria
1305427478,45.9953964062115,11.2666511535645,Gilda,pizzeria
347709356,46.0471292783092,11.2332630157471,Angi,ristorante
8717974619,46.0027301601124,11.2450969219208,Biblioteca Calceranica Al Lago,biblioteca
3950861060,46.0637250887844,11.239550113678,Gastronomia da Mirella,alimentari
413316088,46.0649608266733,11.633448600769,Trattoria Crosara,pizzeria
47018,46.238,11.1643,Stube Valzurg,ristorante
417183630,46.0640824134264,11.6322684288025,Macelleria Boso Sergio,alimentari
9406596724,45.9920273235372,11.2627029418945,Aquila d'Oro,ristorante
106771592,45.9916173547901,11.2616407871246,Due Spade,ristorante
5773532337,46.0536855544383,11.4588689804077,Mostra permanente della Grande Guerra in Valsugana e sul Lagorai,museo
7687845066,46.0591764417697,11.2371146678925,Sposa Chic,abbigliamento
3952792060,46.0608738530605,11.2386703491211,Linea Intima Young,abbigliamento
334713709,46.0323682940693,11.2303447723389,Albergo Ristorante Da Ciolda,ristorante
1111843220,46.0679383947018,11.2229740619659,Desi srl,negozio
4146886715,46.0631667644012,11.632354259491,Biblioteca Castello Tesino,biblioteca
364777112,46.0678192950644,11.612548828125,stazioneservizio,stazioneservizio
9406596724,45.9920273235372,11.2627029418945,Aquilotto,ristorante
9406596717,45.9918260665317,11.2623596191406,Biblioteca Caldonazzo,biblioteca
975597307,46.0603825025269,11.2294006347656,Ecogest srl,negozio
85541111,46.0548582304638,11.2361812591553,Total Fina stazione di servizio,stazioneservizio
5838263935,46.0096605584359,11.4353084564209,Tre Faggi,pizzeria
373734504,46.0641791884523,11.2442922592163,Morelli Giuseppe,alimentari
564884219,46.0127752288347,11.2984943389893,Edicola Bosco,tabacchino
1248838721,46.0546795385823,11.4599633216858,Bar del Corso,bar
24338033,46.0571811723065,11.2373399734497,Trentina Motocicli,serviziobiciclette
187831513,45.996574046025,11.2655353546143,Bar Ideal,bar
3952821562,46.0627052119812,11.2421250343323,Pasticceria Olzer,gelateria
620196086,45.9889562110933,11.3012194633484,Garage Bike Museum,museo
1205566369,46.0610301909496,11.2394213676453,Linea Demattè,abbigliamento
106406115,46.0612907531144,11.2410950660706,Linea Calzature - Rosy Sport,abbigliamento
65608580,46.0150179809471,11.2866711616516,Centro Benessere Parc Hotel Du Lac,wellness
108736230,46.0692335866661,11.6087293624878,Macelleria Capraro,prodottitipici
139501762,46.0429143843715,11.4608001708984,Cima XII,ristorante
149624843,46.0689,11.6099,Cima D'Asta,pizzeria
7687845066,46.0591913315693,11.2371361255646,Animal Shopping di Magnago Mara & Spadin Livio,negozioanimali
1111843220,46.0679383947018,11.2229740619659,DMO Dettaglio Moderno Organizzato,abbigliamento
85541113,46.0550369217671,11.2362670898438,Antiche Contrade,pizzeria
4455036997,46.0631369869422,11.2338209152222,Gas Haus e attrezzature di Targa Gianluca,negozio
4127970937,46.0533616680999,11.4564335346222,Ufficio APT Valsugana - Borgo Valsugana,info
1824386417,45.9966187660303,11.2588620185852,Bar Fina,stazioneservizio
5640370882,46.0191083477471,11.3560223579407,Trentino Fuoristrada,noleggioprivato
40357994,46.2923662622991,11.4580535888672,GINKOLOR - CAVALESE,negozio
58779173,46.2906092589092,11.4630532264709,DELIZIE WELPONER,negozio
1411606874,46.2800326871115,11.4342141151428,PANIFICIO TARTER,negozio
461609182,46.292541,11.442625,ESTETICA GLAMOUR,negozio
363002075,46.31321,11.600849,MACELLERIA 'L BORTOLETO,negozio
82884937,46.28487,11.54138,SALONE ROSY,negozio
1256487685,46.2908205471084,11.4607572555542,PENELOPE,negozio
319781784,46.2925997838225,11.4912271499634,DOLOMITEN SPORTSWEAR - TESERO,negozio
11465211858,46.2911689855162,11.4611005783081,L'ALTRO GHIOTTONE,negozio
1184533598,46.3026513854041,11.4562940597534,TABACCHI DEFRANCESCO,negozio
385081731,46.2903757288985,11.433527469635,FAMIGLIA COOPERATIVA - VERONZA,Supermercato/minimarket
23101090,46.2872619002776,11.5312564373016,PER BACCO,Prodotto enogatronomico
7958929671,46.2886409033619,11.511332988739,CARTOLERIA DEFLORIAN,negozio
12146354889,46.311093008394,11.6023671627045,TENTAZIONI,negozio
24226327,46.3105520127771,11.6022062301636,MODA & ACCESSORI,negozio
303825064,46.3141906611446,11.5985584259033,DESPAR - PREDAZZO,Supermercato/minimarket
23100749,46.2899976305797,11.511504650116,FAMIGLIA COOPERATIVA - TESERO,Supermercato/minimarket
11676261997,46.313182831645,11.600661277771,OROLOGERIA TONINI,negozio
437605299,46.2911615719562,11.4393424987793,SALONE LUCILLA,negozio
8356539677,46.312836,11.602497,CALZATURE LUCIA,negozio
11465211859,46.2911615719562,11.4610469341278,EDER OFFICINA NATURALE,negozio
33551666,46.30918,11.60282,CENTRO ESTETICO SOLE ORNELLA,negozio
859560045,46.2908650287307,11.4602959156036,I MONELLI,negozio
11465211858,46.2911541583951,11.4611113071442,SISLEY,negozio
255422796,46.2834657554858,11.4847683906555,SALONE MANUELA,negozio
6397060066,46.2903164195309,11.5112900733948,IL LARICE,negozio
832922491,46.3096034048144,11.6018199920654,CASALINGHI MORANDINI,negozio
27664053,46.3080544705371,11.601015329361,SPORTISSIMO,negozio
23064854,46.2910392480702,11.4604568481445,FANTASY TOYS,negozio
11457225559,46.2884629694308,11.5052175521851,HOBBY MODEL CICLI,negozio
1288181710,46.288583,11.504977,IL MASO DELLE ERBE,Prodotto di artigianato locale
832931370,46.3037446452519,11.5937519073486,CARTOLERIA DELLAGIACOMA - PREDAZZO,negozio
859560059,46.2907908926734,11.4612936973572,GI & BA,negozio
64167422,46.286979,11.516878,ESTETICA MARY D.,negozio
24154766,46.283632,11.487392,ESTETICA VERA,negozio
65769886,46.2873508692661,11.4444494247437,FAMIGLIA COOPERATIVA - CENTRO ALIMENTARE,Supermercato/minimarket
110880120,46.2874917365359,11.565910577774,OTTICA LA MUDA SPACCIO OCCHIALI,negozio
6572838895,46.2871243,11.5647765,SALONE GIULY,negozio
9025458425,46.2913988053805,11.4623880386353,FREE LIVE SPORT,negozio
33551666,46.30922,11.6018899,IL PUNTO BIO,negozio
8281729157,46.2891747016871,11.5119981765747,EUFORIA,negozio
8531078024,46.287333,11.5650434,ESTETICA BELLESSERE,negozio
11465269696,46.2910911430855,11.4613205194473,BOUTIQUE SEVENTEEN,negozio
11459369465,46.2925553036091,11.4576995372772,DA RAFFAELLA,negozio
113611920,46.2898789,11.512401,RIVENDITA PANE E LATTE,negozio
7958929671,46.2888929754415,11.5111827850342,BOTTEGA DAL PAN,negozio
464332132,46.2873508692661,11.4420032501221,CASEIFICIO SOCIALE VAL DI FIEMME,Caseificio
23860266,46.3001015962498,11.4484405517578,FAMIGLIA COOPERATIVA DAIANO,Supermercato/minimarket
58779173,46.2904350382019,11.4630532264709,SALONE PROFUMERIA MICHELA,negozio
24226362,46.3110707758028,11.6025280952454,FRANCO MODE,negozio
464332127,46.2852007449248,11.4390850067139,NONES SPORT,negozio
12146355814,46.3113375663014,11.6024959087372,CARTOLERIA TOMASI,negozio
23101090,46.2871284465238,11.531503200531,SVAI SPA,negozio
11465270328,46.2910874363003,11.4615726470947,PROGETTO ORO,negozio
4586662293,46.2902126279831,11.4936089515686,TOMASELLI,negozio
550959594,46.303755,11.456268,MACELLERIA DAGOSTIN,Prodotto enogatronomico
369814322,46.3115469218236,11.6016188263893,MANDACARU',negozio
1311953788,46.3035259,11.4504698,BIRRERIA FIEMME,Prodotto enogatronomico
27658635,46.3140186,11.6010898,SALONE ELIANA,negozio
313867360,46.3132791690906,11.6008758544922,PROFUMERIA MODERNA,negozio
832931370,46.3043042376079,11.5946102142334,CASEIFICIO SOCIALE,Caseificio
27662563,46.3145499,11.59859,VUERICH SERVICE,noleggio
462926354,46.29153966224,11.4601349830627,GIALLO E GRIGIO,negozio
11465378331,46.291065195584,11.46071434021,OTTICA CONSUELO,negozio
699465005,46.2854231754945,11.5635073184967,L'ARCOBALENO,negozio
1240464121,46.3131013152124,11.6007900238037,FAMIGLIA COOPERATIVA - PREDAZZO,Supermercato/minimarket
110880120,46.2872214,11.5626858,FRUTTA E FIORI DI VARESCO B.,negozio
23064150,46.282333,11.433308,ESTETICA DENISE,negozio
462943312,46.2912801887968,11.4603763818741,OUTLET GRANDI FIRME,negozio
1229072573,46.2923106617896,11.4586651325226,CASALINGHI BERTAGNOLLI,negozio
318066481,46.2899160796197,11.4773225784302,NOLEGGIO SCI MAESTRI SEPPI,Noleggio sci
27658643,46.311218992907,11.6032093763351,VANITY,negozio
441496199,46.30948,11.60188,FOTO BONINSEGNA,negozio
4570644490,46.2914210459614,11.4603710174561,COSE BUONE DA PAOLO,Gelateria / Pasticceria
4582441587,46.2917620670701,11.4594268798828,POLARIS - CAVALESE,negozio
3224940235,46.2911541583951,11.4612185955048,GIGA STORE,negozio
964640556,46.285727162479,11.5423178672791,SALONE VALE,negozio
73548884,46.3418024123135,11.5399575233459,SPORT VENTURA - PAMPEAGO,negozio
492163695,46.31311,11.66238,LA PICCOLA BOTTEGA,negozio
550959594,46.303461,11.456182,FAMIGLIA COOPERATIVA - VARENA,Supermercato/minimarket
255422796,46.283488,11.485578,FAMIGLIA COOPERATIVA-MASI DI CAVALESE,Supermercato/minimarket
533337998,46.31176,11.605,SALONE LORY,negozio
64167432,46.28572,11.5619099,TABACCHI E GIORNALI - ZIANO DI FIEMME,negozio
11676261997,46.3132198845288,11.6008329391479,AGO E FILO,negozio
64551435,46.2799733665449,11.4345037937164,PANIFICIO ZORZI - CASTELLO DI FIEMME,negozio
6572838895,46.2871243,11.5647765,GIACOMUZZI MILLE IDEE,negozio
269954621,46.3127295,11.6026726,LE LUZIE,negozio
23101090,46.2872915566231,11.5310096740723,L'ESSENZA,negozio
461838652,46.2910429548586,11.4603281021118,IL GHIOTTONE,negozio
24154766,46.283344,11.4833909,PANIFICIO ZORZI - MASI DI CAVALESE,negozio
39824792,46.3151196,11.5979268,PROGETTO LEGNO,Prodotto di artigianato locale
27662563,46.314044,11.598509,FIORERIA BRIGADOI,negozio
907334657,46.3050528224116,11.5963697433472,BOSIN SKI,negozio
110676509,46.313531127762,11.6003394126892,PANIFICIO MERLER,negozio
11465210323,46.290694515649,11.4624094963074,GARDENER,negozio
11465270036,46.2910948498704,11.4613687992096,MONTEBEL,negozio
303822592,46.3135830014621,11.6003501415253,MACELLERIA DZALAGONIA,negozio
23064854,46.2912431210617,11.4603281021118,THE BEAUTY SHOP,negozio
12146355814,46.3111522952598,11.6024315357208,MAGLIFICIO ANNAMARIA,negozio
363002075,46.3128197120565,11.6012835502625,BOTTEGA DAL PAN,negozio
4594549033,46.29212,11.46025,SALONE ALMA,negozio
27663234,46.3103994,11.6030312,SUN SUN,negozio
23064854,46.2912134668555,11.4603817462921,VIDEO UNO,negozio
26821593,46.3086696027939,11.6016054153442,IL FRUTTETO,negozio
4481686090,46.2884629694308,11.5126848220825,FIORERIA IL BOCCIOLO,negozio
462926355,46.2916656917546,11.4598774909973,FAMIGLIA COOPERATIVA-SEDE,Supermercato/minimarket
401779757,46.28939,11.511937,PREMIASPORT,negozio
1135835032,46.2875139787032,11.4447927474976,GALLERIA D'ARTE,Mostra
26456987,46.2907167565159,11.4618945121765,BONINSEGNA TABACCHI E RICEVITORIA,negozio
8976351017,46.291582,11.439746,PANIFICIO TARTER,negozio
8976351017,46.291623,11.439793,DELVAI MARKET,Supermercato/minimarket
64194135,46.272853,11.416112,PANIFICIO TARTER,negozio
11457234230,46.289486081641,11.5098309516907,TABACCHERIA STELLA,negozio
82884465,46.2862887,11.5413526,CASA DEL DOLCE,Gelateria / Pasticceria
70259263,46.3005463354658,11.447582244873,RIVENDITA GIORNALI E RIVISTE,negozio
26821697,46.3283575936004,11.6015410423279,SPORT LATEMAR,Noleggio sci
1263209696,46.2918880960729,11.4590513706207,JOMADAL TABACCHI E GIORNALI - CAVALESE,negozio
319781785,46.2926739174312,11.4904546737671,EUROSPAR,Supermercato/minimarket
26821593,46.30887,11.6018,SALONE RITA,negozio
4586662292,46.2906722747732,11.4926648139954,CEMIN SPORT,negozio
1542599555,46.29077606545,11.4625597000122,SPAZIO BENESSERE,negozio
1155863682,46.291353,11.509095,BRUNO SHOP,negozio
905479879,46.2628707,11.3393244,FAMIGLIA COOPERATIVA - CAPRIANA,Supermercato/minimarket
1263209698,46.2913172565068,11.4605534076691,CARTOLIBRERIA SPAZZALI,negozio
461838643,46.2893007366436,11.4625060558319,CARTOLERIA DELLAGIACOMA - CAVALESE,negozio
6563177810,46.2869318,11.5625681,MODERN HAIR STUDIO - SALONE STEFANIA,negozio
11457234230,46.2893971161205,11.5099489688873,PANIFICIO BETTA,negozio
303820047,46.3035556425679,11.5931725502014,BATA,negozio
27368455,46.2734180482877,11.4165222644806,TICIERRE,negozio
859560037,46.2912616549324,11.4603334665298,HAIR FASHION BY TERRY,negozio
461838653,46.2908205471084,11.4604783058167,LA BOTTEGA DI VERONIKA,negozio
303822587,46.3129753350323,11.6009294986725,OTTICA TONINI,negozio
6431747647,46.282277,11.435253,POWER ON,negozio
369814322,46.31161,11.60185,FIOR DI BOSCO,Gelateria / Pasticceria
832931372,46.3065721957374,11.5991485118866,SUPERMARKET DELLA CALZATURA-DRO,negozio
24326542,46.283395,11.441072,GRAN BAZAR,negozio
318051249,46.29137,11.46134,DESPAR - CAVALESE,Supermercato/minimarket
