id,latitude,longitude,name,type,osm_id
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd586c,46.0631444313084,11.2426722049713,Happy Zoo,negozioanimali,11665329954
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5734,46.0856292796992,11.215238571167,Boeriu Nineta - Hotel Madrano,ristorante,25454428
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c20,46.0555283198697,11.5354299545288,Negozio Alimentari,alimentari,6516621036
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd591a,46.0604643945862,11.2408590316772,Al Volt,ristorante,26789069
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd59f8,46.0684371216425,11.2251305580139,Agip Cafè,bar,227901881
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5878,46.0679383947018,11.2229740619659,Gruppo Zannier Italia,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b24,46.0194138092642,11.3570415973663,Bar Campiello,bar,11266432150
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c0e,46.0532499827152,11.4563798904419,Museo Spazio Klien,museo,2784215579
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd571c,46.0559303696104,11.473503112793,Fiore di Cardo,ristorante,421689951
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5872,46.0492738358757,11.2353658676147,Gretter,bar,10018426171
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd55f6,46.0502716224721,11.2230491638184,Stoffella Alessandro,alimentari,475825791
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b18,46.0059048374363,11.6572880744934,Alte Stube,ristorante,6681761404
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd55f0,45.9958,11.2703,Monte Cimone,ristorante,66183772
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5c8c,46.0613875330339,11.2416368722916,Berlanda Bruno,alimentari,3952806164
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd59ec,46.0763268288829,11.207857131958,AGIP di Banali Marco e C. Sas,stazioneservizio,24790566
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5932,46.0613800884307,11.2367498874664,Italcina Trova Tutto,abbigliamento,7687845038
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5938,46.0679383947018,11.2229740619659,Italcom,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c14,46.0593886210348,11.2408268451691,Music ad Hoc - Borgogno Mauro,negozio,3951298222
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b0c,46.0398312017746,11.4649200439453,Alpina,pizzeria,7203111342
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd55ea,46.0679383947018,11.2229740619659,Stroili Oro,gioielleria,1111843220
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c50,46.0021488614333,11.2545919418335,Biba's,pizzeria,6388762
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5962,46.0125964008308,11.2987947463989,Impero Caffè,bar,5763437491
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd585a,46.0278021660037,11.2453544139862,Ca' Rossa,ristorante,1202580626
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd56f8,46.0590647681448,11.2388527393341,Ferramenta Frisanco,ferramenta,2374286309
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c56,46.0297165592554,11.2275552749634,Biasi Sara,alimentari,4043982328
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5866,46.0159046253001,11.2340569496155,Happy Days,pizzeria,4033612969
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd56ec,46.0174096529156,11.6353583335876,Farmacia Trintinaglia,farmacia,5915990621
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5494,46.0110763394521,11.3028287887573,Keramos,souvenir,799244294
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd59e6,46.0679383947018,11.2229740619659,L'erbolario,profumeria,1111843220
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b12,46.064469512512,11.6322791576385,Alpina,ristorante,445790987
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd59f2,46.0103759049526,11.3011765480042,L'Angolo dei Risotti,ristorante,5763498916
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5860,46.0615140911341,11.2429296970367,Boutique della frutta,alimentari,391905243
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c3e,46.0679383947018,11.2229740619659,Bata Superstore,abbigliamento,1111843220
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd548e,46.0654968007714,11.2379944324493,Lavasecco Al Cristallo di Moro Alviana,abbigliamento,106263889
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b06,46.0806284770847,11.2630677223206,Alpina,bar,406813115
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5968,46.035228449668,11.6472244262695,Al Cacciatore,pizzeria,481282430
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd584e,46.0679383947018,11.2229740619659,Bottega Verde,profumeria,1111843220
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5764,46.0115830312203,11.301863193512,Caminetto,bar,799244269
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd61a2,46.0121791332399,11.2971639633179,Piscina comunale,piscina,1897887
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd55fc,46.0670823603436,11.2261068820953,Mobili Lorenzi,negozio,6900338738
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5950,46.0696280931225,11.2230491638184,Il Germoglio,alimentari,106278934
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5758,46.0676480888854,11.6337060928345,Camping Casteltesino,pizzeria,299963432
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c44,46.0626903231292,11.2346041202545,Biasi Claudia,negozio,7687845032
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd609a,46.0643131843619,11.2299156188965,EP Leonardelli Shop Center,elettronica,201347862
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd574c,46.1140627241198,11.6182136535645,Camping Valmalene,ristorante,229110821
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5b00,46.0122909016533,11.2997817993164,Bar Lino,bar,5748664772
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5854,46.0723076849962,11.2197875976563,Bottega della musica,negozio,153384657
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd56fe,46.012119523327,11.2965631484985,Bottega Artigiana di Capozzi Lorenzo,prodottitipici,1897887
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd593e,46.0538605267274,11.4575600624084,Italia,bar,6732654698
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd594a,46.0605090629309,11.2392926216125,Al Cavalletto,ristorante,3952792069
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd59e0,46.068377572394,11.2253665924072,AGIP Stazione di Servizio,stazioneservizio,1210710268
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c2c,46.0619012082281,11.2420606613159,Baratto Confezioni,abbigliamento,39915038
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd549a,45.9727331399678,11.6808271408081,Kiss Bar,bar,8967695841
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd583c,46.0679383947018,11.2229740619659,Fuori Orario,bar,1111843220
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5752,46.0904956970005,11.5986442565918,Camping Lagorai,ristorante,108738972
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c38,46.0707148321749,11.2181997299194,Bauexpert,negozio,959987510
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5956,46.0679607258553,11.2294864654541,Impa,negozio,23317343
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5c74,46.0414100510722,11.2357950210571,Bel Sit Mister Gulliver Pub,birreria,120227308
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5848,45.9777586251191,11.6810846328735,Cafè di'Enote,bar,5858710857
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd596e,46.0699556057744,11.221182346344,Io Bimbo,abbigliamento,4941869749
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd608e,46.0670228096335,11.2371897697449,Pizzo Paolo,farmacia,1225088527
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5980,46.0628243226525,11.2402153015137,A.B. Intimo di Alessi & Brunelli snc,abbigliamento,1274439611
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d9a,46.0604718393128,11.2398934364319,Oss Pinter Francesca,alimentari,3952806161
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5986,46.0168508603145,11.6344034671783,Caffè Italia,bar,6609204580
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd582a,46.0616480935123,11.2422323226929,Fotostudio Scarpa,negozio,3952815305
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5842,46.0575981002425,11.6295433044434,Cafè Lumiere,bar,319933082
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5eb4,46.0622287667261,11.2388849258423,Salone Fantasia di Roat Simonetta,parrucchiera,1177909520
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd6094,46.0515672289152,11.2352800369263,Prix,alimentari,276081304
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd597a,46.0634198721546,11.2412667274475,Caffè Bar Mozart,bar,24695116
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5836,46.0225055808545,11.3115406036377,Cacciatore,ristorante,203794141
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd595c,46.0059048374363,11.2918639183044,Al Brenta,ristorante,72667651
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5974,46.0383640230709,11.2376511096954,21.1 Beach,bar,6723038356
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd607c,46.065102264788,11.2290143966675,Pneuspergine,automoto,106277552
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd6088,46.070625511964,11.2378764152527,Planchel Erick,negozio,28922935
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd581e,46.115847694466,11.6611289978027,Funivie Lagorai,impiantosci,92289735
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd619c,46.0801447444551,11.5535831451416,Famiglia Cooperativa,alimentari,4294950124
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd629e,46.0605165076515,11.2413096427917,Sittoni Angela,farmacia,26789069
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d8e,46.0544934005909,11.2359344959259,Cenca srl (vicino formica),abbigliamento,85540839
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5830,46.0583277165558,11.2371468544006,CAD bellezza e igiene,profumeria,1299719648
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5ea8,46.0626307676811,11.2350869178772,Salone da Franco,parrucchiera,5732447447
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd6082,46.0605872324473,11.2392604351044,Bar Anderle Cristiana,bar,553752403
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5ea2,46.0610078569925,11.2388956546783,Delugan Nadia,negozio,1224393690
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6190,46.0600400435086,11.2373614311218,Petrol Pergine,stazioneservizio,7687845025
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5c98,46.0859566973921,11.21433198452,Belvedere,pizzeria,108153867
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5824,46.0621245437785,11.2390995025635,Museo della Scuola,museo,1162999085
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd606a,46.0394513775227,11.2348616123199,Ristorante Albergo San Cristoforo,ristorante,402186211
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5c92,46.0661593171176,11.634349822998,Bellavista,ristorante,445781695
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d94,46.0042057370213,11.6602492332458,Osteria Serafini,bar,6681769764
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5728,46.0637995316089,11.2419533729553,Fioreria Lena,negozio,11663893936
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5722,46.0599283716303,11.2412667274475,Bono,bar,3951298199
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6196,46.0667250551193,11.2477684020996,Piscina comunale - Bar A Onda,piscina,456556639
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd54a0,46.0799884606992,11.6398966312408,Kapriol,ristorante,247106817
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd618a,46.0673205625415,11.2376189231873,Pi Bar,bar,1079845877
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd6076,46.0153681699111,11.6360878944397,Bar Alpino,bar,1081264004
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd580c,46.0609334104038,11.2386918067932,Foto Ottica Fanton,ottico,3952792078
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5c7a,46.0571513916192,11.3129138946533,Noleggio Sci Panarotta 2002,noleggiosci,458708907
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c08,46.0641642999978,11.2303018569946,Officina autorizzata Peugeot Nicolini Claudio,automoto,1249248157
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d7c,46.0780534822903,11.2779808044434,Osteria Storica Morelli,ristorante,456830729
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd6070,46.0107708318781,11.298269033432,Poli,alimentari,5759889190
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd599e,46.0635724806804,11.2321525812149,Judas Pub,birreria,679283979
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5812,46.0110539852966,11.3024961948395,Biblioteca Levico Terme,biblioteca,9311530874
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5c86,46.0679383947018,11.2229740619659,Benetton,abbigliamento,1111843220
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd605e,46.0824889476738,11.5440130233765,Ristorante Al Falco,ristorante,11968236746
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d82,46.0672610120884,11.2373185157776,Osumi Multiservice,alimentari,26769363
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5818,46.0322193235763,11.2474250793457,Foto Gentilini Ivo,negozio,26773675
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5716,46.0113594913066,11.3006186485291,Boivin,ristorante,5763168039
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd54a6,46.0099884267378,11.3009190559387,Ke Pi Kebab,ristorante,5763554373
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5c80,46.115847694466,11.6611289978027,Noleggio Sci Funivie Lagorai,noleggiosci,92289735
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5992,46.061275863881,11.2414598464966,1500 Lire Shop,negozio,457185805
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d88,46.0516565799634,11.4565193653107,Osteria del Borgo Wine Bar,pizzeria,1620985279
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5c02,46.0087365554923,11.3122272491455,Officina Fraizingher,automoto,5772609368
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6184,46.0592211111564,11.2372756004333,Pesca Sport Filippi,negoziosport,7687845074
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd6064,46.0669483711555,11.6521596908569,Bar Al Tastavin,ristorante,4146466939
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5998,46.0540541124438,11.4564228057861,Caffè Roma,bar,5803301423
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd54b2,46.0679383947018,11.2229740619659,L.E.D.,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5d6a,46.0679383947018,11.2229740619659,Casanova Christian,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd598c,46.0635538699072,11.633448600769,Caffè Marconi,bar,6735858359
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5dc4,46.0571513916192,11.3129138946533,Panarotta 2002,impiantosciistico,458708907
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd54d0,46.0623925452463,11.2430477142334,Varotto Thomas,tabacchino,1224361139
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd600a,46.0698960581641,11.2218475341797,Più Gusto srl,prodottitipici,28922411
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd577c,46.059652913365,11.237940788269,G&L Italia,negozio,26789155
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5a10,46.0626903231292,11.2398719787598,Centro Ferramenta,ferramenta,373734502
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd623e,46.0598985924247,11.2379837036133,Pasticceria Milano,gelateria,26789155
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd54ee,46.0679383947018,11.2229740619659,Lin Ruiqiu,abbigliamento,1111843220
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5bea,46.0128050334458,11.2987947463989,Non solo pane,alimentari,5748664805
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd59c2,46.0681393747573,11.2395286560059,Hobby Fauna,negozioanimali,46128640
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5cd4,46.080405216398,11.5541625022888,Bar Rododendro,bar,5808830633
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd614e,46.0450739991775,11.2348508834839,Esso Area di Servizio EST,stazioneservizio,1093852534
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd6016,46.0608738530605,11.2416315078735,Pizzeria al taglio Macapla,ristorante,3951262720
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5ed8,46.0556027737462,11.4638471603394,Dolomiti,pizzeria,5773422153
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd59c8,46.0679383947018,11.2229740619659,Huang Ziangqun,abbigliamento,1111843220
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5788,46.0611939730253,11.2384235858917,Galesso Pavimenti,negozio,3952792063
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6250,46.0635166483419,11.2322974205017,Eurospar,alimentari,4455037006
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5ddc,46.0607770722406,11.2416368722916,Cartoleria Bertoldi,cartoleria,3951262720
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6160,46.0547539936032,11.2362670898438,Eurobrico,negozio,85541111
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5794,46.0679383947018,11.2229740619659,Gamestop,elettronica,1111843220
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6226,46.0716526856628,11.4718508720398,Famiglia Cooperativa,alimentari,6593002908
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd56d4,46.0602633865876,11.2387132644653,Farmacia Tognana,farmacia,3952792065
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5ac4,46.0628094338327,11.6340708732605,Bar Milano,bar,9630119403
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6166,46.0676480888854,11.2273192405701,Pieffe,ferramenta,23317343
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5cda,46.0094742687622,11.3026785850525,Bar Turismo,bar,5763498905
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5896,46.0679383947018,11.2229740619659,Giunti al Punto,cartoleria,1111843220
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5de8,46.0488419525058,11.3200807571411,Chalet Panarotta,ristorante,1108392601
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd5890,46.0117022521382,11.3026571273804,Grappa Vettorazzi,prodottitipici,47637539
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd621a,46.0690028362997,11.6100168228149,Famiglia Cooperativa,alimentari,149624843
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd55d2,46.0601740494644,11.2406229972839,Mandacarù Onlus,negozio,3952806160
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd620e,46.0144740660316,11.2665009498596,Famiglia Cooperativa ,alimentari,6587067991
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5de2,46.0563175258533,11.6301870346069,Centro Permanente della Flora e della Fauna Alpina,museo,299963889
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5cce,46.0649087178029,11.63325548172,Bar Roma,bar,413316088
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd578e,46.0650576001593,11.2331986427307,Birreria 700,birreria,9663644220
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd55c6,46.0679383947018,11.2229740619659,Maneo Luca,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5abe,46.0781130210993,11.2056469917297,Bar Muttley,bar,478534653
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd56bc,46.063531536971,11.6332769393921,Tabacchi Zampiero,cartoleria,6735363954
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd55ba,46.0611344159631,11.2410092353821,Manifatture Valsuganesi,negozio,3952806167
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd56c8,46.0607398488031,11.2404298782349,Tabacchi Sartori Marco,tabacchino,1224360806
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd588a,46.0396077760603,11.2347435951233,Albergo Ristorante Pizzeria Sedran,pizzeria,497093888
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5bfc,46.0641940769027,11.6330409049988,Non solo pane,alimentari,10110266057
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5ee4,46.0628392114684,11.6340065002441,Da Camillo,gelateria,9630119404
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6238,46.0604122814716,11.2401831150055,Panificio Maffioletti,alimentari,293869755
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5cf8,46.0642536306644,11.2440991401672,Noi Parrucchieri di Patrizia,parrucchiera,24695114
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5dee,46.115847694466,11.6611289978027,Chalet Heidi,ristorante,92289735
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5ad6,46.0625414343885,11.6332769393921,Bar Oratorio,bar,9630119414
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5ef0,46.0678862886421,11.2219548225403,Shop Center Auto,automoto,1177908605
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd56c2,46.0084384867338,11.314480304718,Miravalle,ristorante,5994950135
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd55ae,46.0611716391345,11.2409448623657,Mattivi,abbigliamento,3952806167
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6178,46.0605016182093,11.2417280673981,Pintarelli Angela,negozio,3951277745
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd622c,46.0697918496914,11.2215685844421,Paoli Renato,negozio,28922411
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd55c0,46.0610674141913,11.2389063835144,Time Bar,bar,293868274
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5cec,46.0609855230265,11.2374901771545,Bar Torrefazione,bar,7687845051
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5ede,46.0679383947018,11.2229740619659,Dolci Pensieri,alimentari,1111843220
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6172,46.0561984011446,11.2364387512207,Pirino Elisabetta,giocattoli,475037967
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5ad0,46.0610823034809,11.2388634681702,Orologeria Oreficeria Iori,gioielleria,293868274
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5eea,46.0835754334804,11.2271475791931,SDAD di Favara Serafina,bar,40551902
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5df4,46.005055293752,11.2419748306274,Chalet Rosa,pizzeria,37470659
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd58a2,46.012246194315,11.2996101379395,Al Corso,ristorante,5748667834
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5aca,46.0559303696104,11.2366533279419,Bar Red Roses,bar,85540804
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd579a,46.0528479134601,11.4549207687378,Birreria Absolut,birreria,38666214
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd56aa,46.0597124720252,11.2387561798096,Mifro,elettronica,2374055690
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd56b6,46.0167316504955,11.2944281101227,Millennium,pizzeria,30854675
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd58a8,46.0619458754105,11.2416529655457,Al Cristallo,ristorante,12300498782
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd59a4,46.065236258457,11.2366318702698,Caffetteria e Panetteria Da Anita,bar,11688464982
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5cf2,46.058193706119,11.2370610237122,NKD Italia,abbigliamento,1299719648
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd616c,45.9932423039877,11.2606966495514,Piazza Vecchia,birreria,518505157
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5ef6,46.0611716391345,11.2383484840393,Sinfonia Sara di Trenti Sara,abbigliamento,3952792116
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd589c,46.0699556057744,11.221182346344,Glamour,parrucchiera,4941869749
it.trentour.domains.core.PointOfInterest.52af119f1512e121e8dd6232,46.0624818787798,11.6345000267029,Famiglia Cooperativa,alimentari,9630119397
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd5662,46.0125665961073,11.298086643219,Taverna die Gonzaga,pizzeria,5763437350
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5aa6,46.0658615579458,11.2380480766296,Ortofrutta 2000,alimentari,476323087
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5a40,46.0554538658928,11.4722371101379,Centro Benessere Sole e Hammam,wellness,4214487429
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5f0e,46.0695536581579,11.2213110923767,shop Center Ponte Regio,centrocommerciale,7796945498
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd57ee,46.0736474321482,11.4731597900391,Museo Etnografico di Telve di Sopra,museo,9419839436
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5ba8,46.07000026644,11.4784812927246,Museo degli usi e tradizioni di Telve,museo,8502685467
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd58b4,46.0613279761805,11.2424468994141,Al Moro,ristorante,3951262723
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5a46,46.0507332788279,11.4564871788025,Bar Sport,bar,1620985501
it.trentour.domains.core.PointOfInterest.52af119b1512e121e8dd58c0,46.0637771987721,11.2418246269226,Hermes Carburanti,stazioneservizio,1254725992
it.trentour.domains.core.PointOfInterest.52af119d1512e121e8dd5cfe,46.0679383947018,11.2229740619659,New foto,negozio,1111843220
it.trentour.domains.core.PointOfInterest.52af119e1512e121e8dd5ffe,46.0800479974203,11.2791180610657,Pista da pattinaggio,snowpark,39212484
it.trentour.domains.core.PointOfInterest.52af119c1512e121e8dd5ba2,46.0555878829789,11.6155314445496,Museo del Moleta,museo,7663564390
it.trentour.domains.core.PointOfInterest.52af119a1512e121e8dd565c,46.0150254317992,11.2861347198486,Taverna,pizzeria,65608580
